,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
25,0.15625,0.09375,0.015625,0.0,0.0,0.046875,0.0,0.140625,0.015625,0.0,0.125,0.0625,0.0,0.0,0.09375,0.0,0.109375,0.0,0.140625,0.0
26,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.2,0.0,0.2,0.0,0.0,0.0,0.13333333333333333,0.0,0.2,0.0,0.0,0.0
27,0.10526315789473684,0.021052631578947368,0.010526315789473684,0.0,0.0,0.06315789473684211,0.010526315789473684,0.09473684210526316,0.06315789473684211,0.0,0.10526315789473684,0.031578947368421054,0.0,0.010526315789473684,0.031578947368421054,0.10526315789473684,0.07368421052631578,0.010526315789473684,0.2631578947368421,0.0
28,0.09433962264150944,0.0,0.11320754716981132,0.0,0.0,0.0,0.03773584905660377,0.05660377358490566,0.07547169811320754,0.0,0.07547169811320754,0.05660377358490566,0.0,0.0,0.1509433962264151,0.0,0.16981132075471697,0.0,0.16981132075471697,0.0
29,0.07142857142857142,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.07142857142857142,0.07142857142857142,0.0,0.16666666666666666,0.047619047619047616,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.0,0.21428571428571427,0.0
30,0.0,0.0,0.0,0.07407407407407407,0.2962962962962963,0.0,0.037037037037037035,0.0,0.2222222222222222,0.037037037037037035,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.037037037037037035,0.0,0.0,0.07407407407407407
31,0.0,0.0,0.0,0.08974358974358974,0.14102564102564102,0.0,0.11538461538461539,0.0,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.32051282051282054,0.0,0.1282051282051282,0.0,0.0,0.0
32,0.0,0.0,0.0,0.13043478260869565,0.15217391304347827,0.0,0.21739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.08695652173913043,0.043478260869565216,0.0,0.21739130434782608
33,0.017543859649122806,0.05263157894736842,0.03508771929824561,0.0,0.0,0.0,0.10526315789473684,0.0,0.03508771929824561,0.0,0.08771929824561403,0.017543859649122806,0.0,0.05263157894736842,0.19298245614035087,0.07017543859649122,0.03508771929824561,0.05263157894736842,0.24561403508771928,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
35,0.12903225806451613,0.03225806451612903,0.0,0.0,0.03225806451612903,0.11290322580645161,0.0,0.1774193548387097,0.14516129032258066,0.1774193548387097,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.14516129032258066,0.0
36,0.0,0.14516129032258066,0.0,0.0,0.0,0.14516129032258066,0.03225806451612903,0.1774193548387097,0.0,0.0,0.0,0.08064516129032258,0.0,0.16129032258064516,0.0,0.04838709677419355,0.0,0.06451612903225806,0.14516129032258066,0.0
37,0.11290322580645161,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0967741935483871,0.0,0.11290322580645161,0.03225806451612903,0.0,0.11290322580645161,0.08064516129032258,0.0,0.0,0.06451612903225806,0.03225806451612903,0.08064516129032258,0.0,0.20967741935483872,0.0
38,0.0,0.0,0.031578947368421054,0.1368421052631579,0.16842105263157894,0.0,0.08421052631578947,0.05263157894736842,0.21052631578947367,0.0,0.021052631578947368,0.0,0.0,0.0,0.1368421052631579,0.0,0.15789473684210525,0.0,0.0,0.0
39,0.0,0.0,0.014492753623188406,0.10144927536231885,0.043478260869565216,0.0,0.13043478260869565,0.0,0.07246376811594203,0.0,0.0,0.0,0.0,0.043478260869565216,0.2028985507246377,0.0,0.11594202898550725,0.15942028985507245,0.0,0.11594202898550725
40,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.2222222222222222,0.19444444444444445,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.0,0.19444444444444445,0.0,0.027777777777777776,0.0
41,0.0,0.045454545454545456,0.0,0.0,0.0,0.1590909090909091,0.045454545454545456,0.4318181818181818,0.11363636363636363,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.11363636363636363,0.0
42,0.17142857142857143,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.14285714285714285,0.12857142857142856,0.04285714285714286,0.08571428571428572,0.0,0.0,0.0,0.02857142857142857,0.0,0.05714285714285714,0.0,0.2,0.0
43,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
44,0.07462686567164178,0.029850746268656716,0.029850746268656716,0.0,0.0,0.07462686567164178,0.0,0.14925373134328357,0.0,0.0,0.029850746268656716,0.04477611940298507,0.0,0.05970149253731343,0.029850746268656716,0.05970149253731343,0.14925373134328357,0.0,0.26865671641791045,0.0
45,0.04411764705882353,0.04411764705882353,0.029411764705882353,0.0,0.0,0.22058823529411764,0.0,0.04411764705882353,0.0,0.0,0.014705882352941176,0.07352941176470588,0.0,0.08823529411764706,0.0,0.10294117647058823,0.014705882352941176,0.04411764705882353,0.27941176470588236,0.0
46,0.0,0.18181818181818182,0.0,0.0,0.0,0.36363636363636365,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0
47,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.38461538461538464,0.0,0.0,0.07692307692307693,0.0,0.0,0.23076923076923078
48,0.0,0.0,0.0,0.125,0.125,0.0,0.0625,0.0,0.125,0.0,0.0,0.0,0.15625,0.0,0.1875,0.0,0.0625,0.0625,0.0,0.09375
49,0.13513513513513514,0.02702702702702703,0.05405405405405406,0.0,0.02702702702702703,0.0,0.0,0.16216216216216217,0.05405405405405406,0.02702702702702703,0.08108108108108109,0.0,0.0,0.0,0.08108108108108109,0.0,0.24324324324324326,0.0,0.10810810810810811,0.0
